journey_id,cust_id,issue_type,tier,start_timestamp,end_timestamp,event_count,channel_count,channel_switches,max_friction,mean_friction,resolved,terminal_status,escalated,repeat_contact_14d,breakpoint_event_id,transaction_amount_usd,severity,resolution_difficulty,customer_churned_30d
JRN_00004333,CUST_PREMIUM_001787,login_problem,Gold,1776121094.168233,1776125756.168233,3,3,2,0.4123,0.3833,False,pending,True,False,evt_app_000007224,,0.5118,0.3308,False
JRN_00004334,CUST_PREMIUM_001788,travel_booking,Green,1781263273.168233,1781263273.168233,1,1,0,0.1616,0.1616,False,pending,False,True,evt_app_000007227,529.89,0.4841,0.3379,False
JRN_00004335,CUST_PREMIUM_001788,travel_booking,Green,1776653713.168233,1776655994.168233,3,2,1,0.6137,0.5409,True,resolved,False,False,evt_call_center_000007229,1719.42,0.4044,0.3219,False
JRN_00004336,CUST_PREMIUM_001789,credit_limit_request,Green,1777806163.168233,1777806163.168233,1,1,0,0.1892,0.1892,True,resolved,False,False,evt_app_000007231,748.1,0.2523,0.4969,False
JRN_00004337,CUST_PREMIUM_001790,lounge_access,Green,1775812520.168233,1775817092.168233,3,2,1,0.2127,0.0956,True,resolved,False,False,evt_app_000007233,,0.0761,0.1707,True
JRN_00004338,CUST_PREMIUM_001790,routine_account_review,Green,1783485081.168233,1783485081.168233,1,1,0,0.0161,0.0161,True,resolved,False,False,evt_app_000007235,,0.0951,0.09,True
JRN_00004339,CUST_PREMIUM_001790,payment_failure,Green,1776832680.168233,1776832680.168233,1,1,0,0.6447,0.6447,True,resolved,True,False,evt_web_000007236,290.43,0.776,0.3821,True
JRN_00004340,CUST_PREMIUM_001790,suspected_fraud,Green,1780562350.168233,1780562861.168233,2,1,0,0.5628,0.4942,False,abandoned,True,False,evt_app_000007237,409.75,0.8187,0.5332,True
JRN_00004341,CUST_PREMIUM_001790,card_declined,Green,1778922093.168233,1778925543.168233,2,2,1,0.6238,0.4835,True,resolved,True,False,evt_web_000007239,92.33,0.4389,0.3758,True
JRN_00004342,CUST_PREMIUM_001790,payment_failure,Green,1781523558.168233,1781523558.168233,1,1,0,0.7849,0.7849,True,resolved,True,True,evt_call_center_000007241,57.13,0.656,0.4124,True
JRN_00004343,CUST_PREMIUM_001791,benefit_claim,Platinum,1783693108.168233,1783694121.168233,2,2,1,0.8526,0.4647,True,resolved,True,True,evt_web_000007243,148.6,0.3539,0.4195,False
JRN_00004344,CUST_PREMIUM_001792,travel_booking,Gold,1779829009.168233,1779829009.168233,1,1,0,0.3385,0.3385,True,resolved,True,False,evt_app_000007244,4076.6,0.4639,0.2875,False
JRN_00004345,CUST_PREMIUM_001792,lounge_access,Gold,1783375907.168233,1783375907.168233,1,1,0,0.0015,0.0015,False,pending,False,False,evt_app_000007245,,0.1466,0.189,False
JRN_00004346,CUST_PREMIUM_001792,payment_failure,Gold,1782371607.168233,1782371607.168233,1,1,0,0.4317,0.4317,True,resolved,False,False,evt_app_000007246,844.5,0.7703,0.3966,False
JRN_00004347,CUST_PREMIUM_001793,dispute_status,Platinum,1782962510.168233,1782962510.168233,1,1,0,0.4894,0.4894,True,resolved,True,False,evt_app_000007247,116.02,0.4479,0.6118,False
JRN_00004348,CUST_PREMIUM_001793,payment_failure,Platinum,1775514763.168233,1775514763.168233,1,1,0,0.4559,0.4559,True,resolved,False,False,evt_app_000007248,40.94,0.478,0.3784,False
JRN_00004349,CUST_PREMIUM_001793,suspected_fraud,Platinum,1779222949.168233,1779223068.168233,2,1,0,0.7377,0.6728,False,abandoned,True,True,evt_call_center_000007249,530.61,0.8638,0.5011,False
JRN_00004350,CUST_PREMIUM_001793,dispute_status,Platinum,1778188540.168233,1778191351.168233,3,2,1,0.809,0.5725,True,resolved,True,False,evt_call_center_000007253,141.08,0.5347,0.5713,False
JRN_00004351,CUST_PREMIUM_001793,payment_failure,Platinum,1778653036.168233,1778653036.168233,1,1,0,0.3159,0.3159,True,resolved,True,False,evt_call_center_000007254,182.95,0.6157,0.4632,False
JRN_00004352,CUST_PREMIUM_001793,routine_account_review,Platinum,1775624419.168233,1775624419.168233,1,1,0,0.0045,0.0045,True,resolved,False,False,evt_app_000007255,,0.02,0.0686,False
JRN_00004353,CUST_PREMIUM_001793,card_declined,Platinum,1782620175.168233,1782620888.168233,2,2,1,0.5847,0.5094,True,resolved,True,False,evt_call_center_000007257,1240.1,0.5316,0.3498,False
JRN_00004354,CUST_PREMIUM_001793,suspected_fraud,Platinum,1781743552.168233,1781744663.168233,3,2,2,0.9957,0.8097,True,resolved,True,True,evt_call_center_000007260,235.83,0.9593,0.5373,False
JRN_00004355,CUST_PREMIUM_001793,payment_failure,Platinum,1779305355.168233,1779305355.168233,1,1,0,0.7712,0.7712,True,resolved,True,False,evt_app_000007261,165.54,0.8203,0.4091,False
JRN_00004356,CUST_PREMIUM_001793,lounge_access,Platinum,1777375480.168233,1777375480.168233,1,1,0,0.1124,0.1124,True,resolved,False,False,evt_app_000007262,,0.1844,0.1658,False
JRN_00004357,CUST_PREMIUM_001793,login_problem,Platinum,1783734757.168233,1783734757.168233,1,1,0,0.4964,0.4964,True,resolved,False,False,evt_call_center_000007263,,0.5135,0.3009,False
JRN_00004358,CUST_PREMIUM_001793,card_declined,Platinum,1781833891.168233,1781833891.168233,1,1,0,0.5324,0.5324,True,resolved,False,False,evt_call_center_000007264,56.38,0.5769,0.3227,False
JRN_00004359,CUST_PREMIUM_001793,payment_failure,Platinum,1775094640.168233,1775102067.168233,3,2,1,0.6908,0.5024,True,resolved,True,False,evt_app_000007265,299.08,0.7206,0.4282,False
JRN_00004360,CUST_PREMIUM_001793,card_declined,Platinum,1781145981.168233,1781145981.168233,1,1,0,0.7103,0.7103,True,resolved,False,True,evt_call_center_000007268,395.64,0.8548,0.3774,False
JRN_00004361,CUST_PREMIUM_001794,suspected_fraud,Gold,1774720663.168233,1774720663.168233,1,1,0,0.87,0.87,True,resolved,False,True,evt_web_000007269,128.61,0.99,0.4761,False
JRN_00004362,CUST_PREMIUM_001794,lounge_access,Gold,1777380888.168233,1777382137.168233,2,2,1,0.2345,0.1618,True,resolved,False,True,evt_call_center_000007271,,0.1662,0.2275,False
JRN_00004363,CUST_PREMIUM_001795,travel_booking,Platinum,1777434572.168233,1777435630.168233,3,1,0,0.4494,0.362,True,resolved,True,False,evt_in_person_000007273,3197.33,0.4612,0.2905,False
JRN_00004364,CUST_PREMIUM_001795,payment_failure,Platinum,1777109252.168233,1777109928.168233,2,2,1,0.7246,0.602,True,resolved,False,False,evt_call_center_000007276,91.02,0.6868,0.4385,False
JRN_00004365,CUST_PREMIUM_001795,routine_account_review,Platinum,1780591149.168233,1780591149.168233,1,1,0,0.2397,0.2397,True,resolved,False,False,evt_web_000007277,,0.1042,0.0361,False
JRN_00004366,CUST_PREMIUM_001795,card_declined,Platinum,1782922328.168233,1782922350.168233,2,1,0,0.7718,0.6434,False,abandoned,True,True,evt_call_center_000007278,30.64,0.8385,0.3957,False
JRN_00004367,CUST_PREMIUM_001796,routine_account_review,Gold,1778715105.168233,1778715105.168233,1,1,0,0.0005,0.0005,True,resolved,False,False,evt_app_000007280,,0.0683,0.1187,False
JRN_00004368,CUST_PREMIUM_001796,login_problem,Gold,1784604952.168233,1784604952.168233,1,1,0,0.5111,0.5111,True,resolved,False,False,evt_app_000007281,,0.4584,0.2935,False
JRN_00004369,CUST_PREMIUM_001796,payment_failure,Gold,1778230224.168233,1778230224.168233,1,1,0,0.6303,0.6303,False,pending,True,False,evt_web_000007282,380.85,0.6492,0.4219,False
JRN_00004370,CUST_PREMIUM_001796,routine_account_review,Gold,1784241226.168233,1784241226.168233,1,1,0,0.274,0.274,True,resolved,False,False,evt_app_000007283,,0.1033,0.075,False
JRN_00004371,CUST_PREMIUM_001796,payment_failure,Gold,1780406228.168233,1780406979.168233,2,2,1,0.8668,0.6079,True,resolved,True,False,evt_call_center_000007285,182.03,0.7873,0.4136,False
JRN_00004372,CUST_PREMIUM_001796,travel_booking,Gold,1783756661.168233,1783756671.168233,2,1,0,0.4321,0.4321,True,resolved,True,False,evt_app_000007286,369.71,0.4783,0.313,False
JRN_00004373,CUST_PREMIUM_001796,login_problem,Gold,1780739101.168233,1780743763.168233,2,2,1,0.437,0.3402,False,abandoned,True,True,evt_web_000007289,,0.4756,0.4039,False
JRN_00004374,CUST_PREMIUM_001796,login_problem,Gold,1776361143.168233,1776361143.168233,1,1,0,0.2949,0.2949,True,resolved,True,False,evt_app_000007290,,0.5366,0.3072,False
JRN_00004375,CUST_PREMIUM_001796,card_declined,Gold,1779734133.168233,1779736943.168233,2,2,1,0.6121,0.4344,True,resolved,True,False,evt_call_center_000007292,72.53,0.4529,0.3284,False
JRN_00004376,CUST_PREMIUM_001797,login_problem,Green,1774730199.168233,1774731829.168233,2,2,1,0.6212,0.5491,True,resolved,True,True,evt_call_center_000007294,,0.529,0.2753,True
JRN_00004377,CUST_PREMIUM_001797,payment_failure,Green,1779800848.168233,1779811904.168233,2,2,1,0.8314,0.7767,True,resolved,True,False,evt_in_person_000007296,62.38,0.771,0.403,True
JRN_00004378,CUST_PREMIUM_001797,login_problem,Green,1784686263.168233,1784690114.168233,2,2,1,0.6687,0.4111,True,resolved,False,True,evt_call_center_000007298,,0.1261,0.3263,True
JRN_00004379,CUST_PREMIUM_001797,routine_account_review,Green,1774784582.168233,1774784582.168233,1,1,0,0.4324,0.4324,True,resolved,True,False,evt_call_center_000007299,,0.2091,0.1626,True
JRN_00004380,CUST_PREMIUM_001797,payment_failure,Green,1779063864.168233,1779063864.168233,1,1,0,0.7083,0.7083,True,resolved,True,True,evt_web_000007300,63.04,0.7633,0.4997,True
JRN_00004381,CUST_PREMIUM_001797,benefit_claim,Green,1783696531.168233,1783698598.168233,3,3,2,0.6763,0.5823,True,resolved,True,True,evt_web_000007302,116.05,0.5012,0.4559,True
JRN_00004382,CUST_PREMIUM_001797,benefit_claim,Green,1778747536.168233,1778748846.168233,3,2,1,0.5203,0.3776,True,resolved,True,False,evt_web_000007305,55.62,0.3263,0.4061,True
JRN_00004383,CUST_PREMIUM_001797,card_declined,Green,1779355878.168233,1779357448.168233,2,2,1,0.3619,0.3403,True,resolved,False,False,evt_app_000007307,85.88,0.5491,0.3146,True
JRN_00004384,CUST_PREMIUM_001797,credit_limit_request,Green,1780021040.168233,1780023963.168233,2,2,1,0.6156,0.512,True,resolved,False,True,evt_call_center_000007310,2683.86,0.3211,0.5173,True
JRN_00004385,CUST_PREMIUM_001797,login_problem,Green,1779484277.168233,1779484390.168233,3,2,1,0.8089,0.7815,True,resolved,True,False,evt_call_center_000007313,,0.4824,0.3701,True
JRN_00004386,CUST_PREMIUM_001798,card_declined,Platinum,1781748381.168233,1781748381.168233,1,1,0,0.4318,0.4318,True,resolved,False,False,evt_web_000007314,307.55,0.5385,0.3408,False
JRN_00004387,CUST_PREMIUM_001798,dispute_status,Platinum,1782830092.168233,1782830430.168233,2,2,1,0.5863,0.4945,True,resolved,True,False,evt_call_center_000007316,183.99,0.506,0.5881,False
JRN_00004388,CUST_PREMIUM_001798,lounge_access,Platinum,1781519099.168233,1781519099.168233,1,1,0,0.0484,0.0484,True,resolved,True,False,evt_in_person_000007317,,0.3406,0.17,False
JRN_00004389,CUST_PREMIUM_001798,suspected_fraud,Platinum,1784662607.168233,1784663705.168233,3,2,1,0.8564,0.5946,True,resolved,True,False,evt_web_000007320,60.92,0.99,0.501,False
JRN_00004390,CUST_PREMIUM_001798,travel_booking,Platinum,1783594769.168233,1783594769.168233,1,1,0,0.363,0.363,True,resolved,False,False,evt_call_center_000007321,13195.83,0.4629,0.3098,False
JRN_00004391,CUST_PREMIUM_001798,lounge_access,Platinum,1782859536.168233,1782859536.168233,1,1,0,0.0465,0.0465,True,resolved,False,True,evt_in_person_000007322,,0.1767,0.2566,False
JRN_00004392,CUST_PREMIUM_001798,routine_account_review,Platinum,1776298429.168233,1776298429.168233,1,1,0,0.0266,0.0266,True,resolved,False,False,evt_call_center_000007323,,0.1535,0.0309,False
JRN_00004393,CUST_PREMIUM_001799,routine_account_review,Green,1781931934.168233,1781931934.168233,1,1,0,0.1402,0.1402,True,resolved,True,False,evt_web_000007324,,0.1291,0.1024,False
JRN_00004394,CUST_PREMIUM_001799,payment_failure,Green,1784597283.168233,1784597283.168233,1,1,0,0.3886,0.3886,True,resolved,False,False,evt_app_000007325,10.07,0.7492,0.4856,False
JRN_00004395,CUST_PREMIUM_001799,payment_failure,Green,1783736031.168233,1783737666.168233,3,2,1,0.7567,0.4722,False,abandoned,True,True,evt_call_center_000007328,151.25,0.6534,0.4099,False
JRN_00004396,CUST_PREMIUM_001800,replacement_card,Platinum,1784703345.168233,1784703345.168233,1,1,0,0.4983,0.4983,True,resolved,True,False,evt_web_000007329,,0.406,0.2832,True
JRN_00004397,CUST_PREMIUM_001800,card_declined,Platinum,1781215836.168233,1781215836.168233,1,1,0,0.5155,0.5155,True,resolved,False,False,evt_app_000007330,14.21,0.6449,0.3508,True
JRN_00004398,CUST_PREMIUM_001800,login_problem,Platinum,1781089507.168233,1781089507.168233,1,1,0,0.5764,0.5764,True,resolved,False,False,evt_app_000007331,,0.5225,0.2639,True
JRN_00004399,CUST_PREMIUM_001800,replacement_card,Platinum,1775700356.168233,1775703463.168233,2,2,1,0.4102,0.4006,True,resolved,False,False,evt_call_center_000007332,,0.3795,0.3116,True
JRN_00004400,CUST_PREMIUM_001800,lounge_access,Platinum,1778150973.168233,1778150973.168233,1,1,0,0.2336,0.2336,True,resolved,False,False,evt_in_person_000007334,,0.248,0.1916,True
JRN_00004401,CUST_PREMIUM_001800,lounge_access,Platinum,1783674723.168233,1783679186.168233,4,3,2,0.4945,0.4603,True,resolved,True,True,evt_call_center_000007338,,0.2496,0.2417,True
JRN_00004402,CUST_PREMIUM_001800,travel_booking,Platinum,1778029682.168233,1778031272.168233,2,2,1,0.7294,0.7077,True,resolved,True,False,evt_call_center_000007340,1855.0,0.3184,0.4073,True
JRN_00004403,CUST_PREMIUM_001800,login_problem,Platinum,1781614088.168233,1781614974.168233,2,1,0,0.8919,0.7232,False,abandoned,True,True,evt_web_000007342,,0.5149,0.4054,True
JRN_00004404,CUST_PREMIUM_001800,lounge_access,Platinum,1777948511.168233,1777948511.168233,1,1,0,0.0883,0.0883,True,resolved,False,False,evt_in_person_000007343,,0.1823,0.162,True
JRN_00004405,CUST_PREMIUM_001800,payment_failure,Platinum,1776289999.168233,1776291637.168233,2,2,1,0.8073,0.7235,True,resolved,False,False,evt_app_000007344,278.03,0.8618,0.4412,True
JRN_00004406,CUST_PREMIUM_001800,travel_booking,Platinum,1779018965.168233,1779018965.168233,1,1,0,0.3902,0.3902,False,pending,False,False,evt_app_000007346,5686.91,0.4867,0.3026,True
JRN_00004407,CUST_PREMIUM_001800,dispute_status,Platinum,1784804031.168233,1784804682.168233,2,2,1,0.6813,0.631,True,resolved,True,True,evt_call_center_000007348,93.51,0.5764,0.6268,True
JRN_00004408,CUST_PREMIUM_001800,login_problem,Platinum,1783459878.168233,1783463284.168233,2,2,1,0.8224,0.5625,True,resolved,True,False,evt_call_center_000007349,,0.6392,0.3271,True
JRN_00004409,CUST_PREMIUM_001800,credit_limit_request,Platinum,1777770183.168233,1777773264.168233,2,2,1,0.7472,0.5554,False,pending,True,True,evt_call_center_000007351,45553.62,0.3033,0.4672,True
JRN_00004410,CUST_PREMIUM_001801,routine_account_review,Gold,1783006827.168233,1783006827.168233,1,1,0,0.0326,0.0326,True,resolved,True,False,evt_app_000007353,,0.2477,0.0503,False
JRN_00004411,CUST_PREMIUM_001801,payment_failure,Gold,1775661312.168233,1775661312.168233,1,1,0,0.4302,0.4302,True,resolved,True,True,evt_app_000007354,10.62,0.9455,0.4441,False
JRN_00004412,CUST_PREMIUM_001801,travel_booking,Gold,1776520931.168233,1776520931.168233,1,1,0,0.1709,0.1709,False,abandoned,False,True,evt_web_000007355,3434.66,0.4474,0.3285,False
JRN_00004413,CUST_PREMIUM_001801,login_problem,Gold,1777160805.168233,1777161312.168233,3,1,0,0.5674,0.4923,True,resolved,False,True,evt_web_000007356,,0.7635,0.404,False
JRN_00004414,CUST_PREMIUM_001801,travel_booking,Gold,1783849825.168233,1783849833.168233,2,1,0,0.2306,0.2306,True,resolved,False,False,evt_call_center_000007359,2504.31,0.4831,0.3134,False
JRN_00004415,CUST_PREMIUM_001801,payment_failure,Gold,1784889007.168233,1784901532.168233,3,3,2,0.8189,0.6204,False,pending,True,True,evt_app_000007361,33.52,0.7734,0.5184,False
JRN_00004416,CUST_PREMIUM_001802,travel_booking,Gold,1776998369.168233,1776998369.168233,1,1,0,0.2557,0.2557,True,resolved,False,False,evt_call_center_000007364,3130.33,0.4027,0.3336,False
JRN_00004417,CUST_PREMIUM_001802,suspected_fraud,Gold,1779041930.168233,1779041930.168233,1,1,0,0.2334,0.2334,True,resolved,False,False,evt_app_000007365,359.03,0.8858,0.5355,False
JRN_00004418,CUST_PREMIUM_001802,benefit_claim,Gold,1782125867.168233,1782125867.168233,1,1,0,0.3032,0.3032,True,resolved,False,False,evt_web_000007366,85.28,0.2752,0.3582,False
JRN_00004419,CUST_PREMIUM_001802,dispute_status,Gold,1777599815.168233,1777599815.168233,1,1,0,0.3124,0.3124,True,resolved,False,False,evt_app_000007367,302.08,0.6006,0.5779,False
JRN_00004420,CUST_PREMIUM_001803,wire_transfer_problem,Platinum,1781055697.168233,1781064951.168233,3,3,2,0.7804,0.6897,True,resolved,True,True,evt_app_000007370,19029.0,0.8788,0.6628,True
JRN_00004421,CUST_PREMIUM_001803,wire_transfer_problem,Platinum,1777112260.168233,1777112451.168233,2,1,0,0.883,0.7277,True,resolved,True,True,evt_call_center_000007372,111703.68,0.9323,0.6382,True
JRN_00004422,CUST_PREMIUM_001803,routine_account_review,Platinum,1777119391.168233,1777119391.168233,1,1,0,0.001,0.001,True,resolved,False,True,evt_web_000007373,,0.0648,0.0464,True
JRN_00004423,CUST_PREMIUM_001803,lounge_access,Platinum,1780098334.168233,1780098334.168233,1,1,0,0.1675,0.1675,True,resolved,True,False,evt_web_000007374,,0.2187,0.2224,True
JRN_00004424,CUST_PREMIUM_001803,benefit_claim,Platinum,1781933697.168233,1781933697.168233,1,1,0,0.5348,0.5348,False,pending,False,True,evt_app_000007375,31.56,0.631,0.4331,True
JRN_00004425,CUST_PREMIUM_001803,payment_failure,Platinum,1778069505.168233,1778072213.168233,4,2,1,0.8005,0.4595,True,resolved,False,False,evt_web_000007379,751.99,0.6405,0.387,True
JRN_00004426,CUST_PREMIUM_001804,card_declined,Gold,1782174194.168233,1782174194.168233,1,1,0,0.6597,0.6597,True,resolved,False,False,evt_web_000007380,58.76,0.5597,0.3651,False
JRN_00004427,CUST_PREMIUM_001804,routine_account_review,Gold,1779096476.168233,1779096476.168233,1,1,0,0.0454,0.0454,True,resolved,False,False,evt_app_000007381,,0.0961,0.0524,False
JRN_00004428,CUST_PREMIUM_001804,dispute_status,Gold,1780887310.168233,1780888050.168233,4,2,1,1.0,0.7829,True,resolved,True,True,evt_call_center_000007384,73.36,0.7312,0.5441,False
JRN_00004429,CUST_PREMIUM_001804,dispute_status,Gold,1776336051.168233,1776337220.168233,2,2,1,0.7081,0.5216,True,resolved,True,False,evt_call_center_000007387,162.18,0.6931,0.6109,False
JRN_00004430,CUST_PREMIUM_001804,card_declined,Gold,1776670815.168233,1776670870.168233,2,1,0,0.3779,0.3769,False,abandoned,True,True,evt_app_000007388,249.94,0.8026,0.4075,False
JRN_00004431,CUST_PREMIUM_001804,login_problem,Gold,1783909390.168233,1783909390.168233,1,1,0,0.3773,0.3773,False,abandoned,False,False,evt_app_000007390,,0.4513,0.292,False
JRN_00004432,CUST_PREMIUM_001804,routine_account_review,Gold,1784034091.168233,1784035715.168233,3,2,1,0.3719,0.1825,False,pending,True,True,evt_call_center_000007393,,0.2352,0.0344,False
JRN_00004433,CUST_PREMIUM_001804,card_declined,Gold,1780624478.168233,1780624478.168233,1,1,0,0.4683,0.4683,True,resolved,False,False,evt_web_000007394,111.97,0.7662,0.3705,False
JRN_00004434,CUST_PREMIUM_001804,dispute_status,Gold,1780265937.168233,1780265937.168233,1,1,0,0.5355,0.5355,True,resolved,True,False,evt_call_center_000007395,1084.76,0.5078,0.6024,False
JRN_00004435,CUST_PREMIUM_001804,routine_account_review,Gold,1784158788.168233,1784158788.168233,1,1,0,0.0048,0.0048,False,pending,False,False,evt_app_000007396,,0.0336,0.01,False
JRN_00004436,CUST_PREMIUM_001805,travel_booking,Green,1780080297.168233,1780080653.168233,2,1,0,0.4445,0.3069,False,abandoned,False,True,evt_in_person_000007398,469.94,0.415,0.2978,False
JRN_00004437,CUST_PREMIUM_001805,payment_failure,Green,1781682717.168233,1781683200.168233,3,2,1,0.5175,0.4935,True,resolved,False,True,evt_call_center_000007401,41.11,0.6947,0.4153,False
JRN_00004438,CUST_PREMIUM_001805,credit_limit_request,Green,1782944932.168233,1782944932.168233,1,1,0,0.3673,0.3673,False,abandoned,False,True,evt_web_000007402,4995.13,0.4369,0.4937,False
JRN_00004439,CUST_PREMIUM_001806,lounge_access,Platinum,1782860164.168233,1782997235.168233,3,3,2,0.439,0.3476,True,resolved,True,False,evt_web_000007405,,0.1705,0.2085,True
JRN_00004440,CUST_PREMIUM_001806,lounge_access,Platinum,1783291762.168233,1783291762.168233,1,1,0,0.0728,0.0728,False,abandoned,False,False,evt_app_000007406,,0.1535,0.1662,True
JRN_00004441,CUST_PREMIUM_001806,lounge_access,Platinum,1778999321.168233,1779000554.168233,2,2,1,0.3723,0.2944,True,resolved,True,False,evt_call_center_000007408,,0.2221,0.1951,True
JRN_00004442,CUST_PREMIUM_001806,card_declined,Platinum,1784770333.168233,1784771090.168233,3,2,1,0.6542,0.5437,True,resolved,False,True,evt_web_000007411,147.71,0.6911,0.3206,True
JRN_00004443,CUST_PREMIUM_001806,benefit_claim,Platinum,1775815968.168233,1775815968.168233,1,1,0,0.2302,0.2302,True,resolved,True,False,evt_in_person_000007412,86.97,0.4684,0.3927,True
JRN_00004444,CUST_PREMIUM_001807,benefit_claim,Platinum,1777600301.168233,1777600392.168233,2,1,0,0.5368,0.5363,True,resolved,False,False,evt_web_000007413,79.0,0.5513,0.4336,False
JRN_00004445,CUST_PREMIUM_001807,travel_booking,Platinum,1779430800.168233,1779430803.168233,2,1,0,0.484,0.4055,True,resolved,False,False,evt_web_000007416,2041.68,0.3218,0.3226,False
JRN_00004446,CUST_PREMIUM_001807,login_problem,Platinum,1778151762.168233,1778151762.168233,1,1,0,0.3245,0.3245,True,resolved,True,True,evt_app_000007417,,0.3358,0.3092,False
JRN_00004447,CUST_PREMIUM_001807,routine_account_review,Platinum,1783048059.168233,1783048059.168233,1,1,0,0.045,0.045,True,resolved,False,False,evt_web_000007418,,0.0776,0.1181,False
JRN_00004448,CUST_PREMIUM_001807,travel_booking,Platinum,1782310848.168233,1782310848.168233,1,1,0,0.4186,0.4186,True,resolved,False,False,evt_web_000007419,3024.63,0.5955,0.3865,False
JRN_00004449,CUST_PREMIUM_001807,travel_booking,Platinum,1774966761.168233,1774967117.168233,2,2,1,0.5737,0.5411,True,resolved,True,False,evt_app_000007420,1390.41,0.4322,0.3433,False
JRN_00004450,CUST_PREMIUM_001807,login_problem,Platinum,1780031058.168233,1780031058.168233,1,1,0,0.3425,0.3425,True,resolved,True,False,evt_web_000007422,,0.3916,0.3152,False
JRN_00004451,CUST_PREMIUM_001808,login_problem,Gold,1782871017.168233,1782871017.168233,1,1,0,0.3977,0.3977,True,resolved,False,False,evt_app_000007423,,0.4843,0.3466,False
JRN_00004452,CUST_PREMIUM_001808,credit_limit_request,Gold,1779774874.168233,1779774874.168233,1,1,0,0.1066,0.1066,True,resolved,False,False,evt_web_000007424,1514.83,0.3308,0.451,False
JRN_00004453,CUST_PREMIUM_001808,card_declined,Gold,1779750838.168233,1779750838.168233,1,1,0,0.1503,0.1503,True,resolved,False,False,evt_in_person_000007425,129.48,0.6337,0.3667,False
JRN_00004454,CUST_PREMIUM_001808,credit_limit_request,Gold,1783909753.168233,1783909753.168233,1,1,0,0.2883,0.2883,True,resolved,True,False,evt_app_000007426,7332.93,0.3407,0.5635,False
JRN_00004455,CUST_PREMIUM_001809,card_declined,Green,1781904468.168233,1781904883.168233,2,2,1,0.7812,0.7286,True,resolved,True,False,evt_call_center_000007428,41.83,0.7327,0.3216,True
JRN_00004456,CUST_PREMIUM_001809,travel_booking,Green,1775552248.168233,1775552729.168233,2,2,1,0.3516,0.2779,True,resolved,False,False,evt_call_center_000007429,541.5,0.3122,0.3175,True
JRN_00004457,CUST_PREMIUM_001809,payment_failure,Green,1776032633.168233,1776048526.168233,3,3,2,0.7318,0.7147,False,pending,True,False,evt_app_000007431,198.45,0.6866,0.398,True
JRN_00004458,CUST_PREMIUM_001809,replacement_card,Green,1779470006.168233,1779516301.168233,3,2,1,0.5948,0.4758,True,resolved,True,True,evt_call_center_000007434,,0.3544,0.3135,True
JRN_00004459,CUST_PREMIUM_001809,payment_failure,Green,1784976238.168233,1784979676.168233,3,3,2,0.7707,0.645,True,resolved,True,False,evt_app_000007439,42.87,0.6838,0.4838,True
JRN_00004460,CUST_PREMIUM_001809,card_declined,Green,1782342062.168233,1782342062.168233,1,1,0,0.4533,0.4533,True,resolved,True,False,evt_call_center_000007440,132.28,0.6226,0.3766,True
JRN_00004461,CUST_PREMIUM_001809,credit_limit_request,Green,1779703122.168233,1779703142.168233,2,1,0,0.4733,0.4009,True,resolved,False,False,evt_web_000007442,5263.27,0.3013,0.5254,True
JRN_00004462,CUST_PREMIUM_001809,replacement_card,Green,1778191805.168233,1778191805.168233,1,1,0,0.2892,0.2892,True,resolved,False,False,evt_call_center_000007443,,0.4243,0.2414,True
JRN_00004463,CUST_PREMIUM_001810,login_problem,Gold,1780281117.168233,1780281117.168233,1,1,0,0.7645,0.7645,True,resolved,True,False,evt_in_person_000007444,,0.4214,0.3224,False
JRN_00004464,CUST_PREMIUM_001810,dispute_status,Gold,1782700887.168233,1782703345.168233,3,2,1,1.0,0.7751,True,resolved,False,False,evt_app_000007445,99.81,0.637,0.6446,False
JRN_00004465,CUST_PREMIUM_001811,replacement_card,Platinum,1781562138.168233,1781562138.168233,1,1,0,0.466,0.466,True,resolved,False,False,evt_web_000007448,,0.4222,0.2993,False
JRN_00004466,CUST_PREMIUM_001811,travel_booking,Platinum,1783597846.168233,1783599616.168233,2,2,1,0.7464,0.6181,True,resolved,True,False,evt_call_center_000007450,2201.09,0.5168,0.3269,False
JRN_00004467,CUST_PREMIUM_001811,travel_booking,Platinum,1776426444.168233,1776427673.168233,2,2,1,0.6359,0.6143,False,pending,False,True,evt_web_000007451,1589.66,0.5076,0.3329,False
JRN_00004468,CUST_PREMIUM_001811,lounge_access,Platinum,1780600353.168233,1780600353.168233,1,1,0,0.2712,0.2712,False,pending,True,True,evt_call_center_000007453,,0.1571,0.1955,False
JRN_00004469,CUST_PREMIUM_001811,payment_failure,Platinum,1782928611.168233,1782931896.168233,2,2,1,0.8104,0.61,True,resolved,True,False,evt_call_center_000007455,326.13,0.7093,0.4554,False
JRN_00004470,CUST_PREMIUM_001811,travel_booking,Platinum,1780561656.168233,1780561656.168233,1,1,0,0.3731,0.3731,True,resolved,False,False,evt_web_000007456,4404.39,0.5093,0.3427,False
JRN_00004471,CUST_PREMIUM_001811,benefit_claim,Platinum,1784701348.168233,1784701905.168233,2,1,0,0.4512,0.4094,True,resolved,False,False,evt_web_000007458,148.98,0.3351,0.3557,False
JRN_00004472,CUST_PREMIUM_001811,lounge_access,Platinum,1780588615.168233,1780588615.168233,1,1,0,0.1013,0.1013,True,resolved,True,False,evt_in_person_000007459,,0.2194,0.1514,False
