event_id_left,event_id_right,is_match,pair_type,true_cust_id_left,true_cust_id_right
evt_call_center_000006405,evt_call_center_000007783,0,hard_negative_same_city,CUST_PREMIUM_001705,CUST_PREMIUM_001855
evt_app_000003323,evt_in_person_000002335,0,hard_negative_same_city,CUST_PREMIUM_001387,CUST_PREMIUM_001276
evt_call_center_000008647,evt_call_center_000006488,0,hard_negative_same_city,CUST_PREMIUM_001948,CUST_PREMIUM_001711
evt_app_000005633,evt_call_center_000003981,0,hard_negative_same_city,CUST_PREMIUM_001631,CUST_PREMIUM_001463
evt_app_000001422,evt_app_000005965,0,hard_negative_same_city,CUST_PREMIUM_001166,CUST_PREMIUM_001666
evt_web_000002160,evt_call_center_000008239,0,hard_negative_same_city,CUST_PREMIUM_001257,CUST_PREMIUM_001910
evt_web_000005693,evt_call_center_000002981,0,hard_negative_same_city,CUST_PREMIUM_001638,CUST_PREMIUM_001344
evt_call_center_000005467,evt_call_center_000006801,0,hard_negative_same_city,CUST_PREMIUM_001615,CUST_PREMIUM_001742
evt_call_center_000003166,evt_web_000001151,0,hard_negative_same_city,CUST_PREMIUM_001374,CUST_PREMIUM_001130
evt_web_000000654,evt_web_000008625,0,hard_negative_same_city,CUST_PREMIUM_001079,CUST_PREMIUM_001946
evt_app_000000934,evt_app_000003822,0,hard_negative_same_city,CUST_PREMIUM_001109,CUST_PREMIUM_001442
evt_web_000001150,evt_in_person_000007584,0,hard_negative_same_city,CUST_PREMIUM_001130,CUST_PREMIUM_001832
evt_web_000003400,evt_web_000004387,0,hard_negative_same_city,CUST_PREMIUM_001395,CUST_PREMIUM_001506
evt_call_center_000005960,evt_app_000001414,0,hard_negative_same_city,CUST_PREMIUM_001666,CUST_PREMIUM_001166
evt_call_center_000006063,evt_app_000004855,0,hard_negative_same_city,CUST_PREMIUM_001678,CUST_PREMIUM_001556
evt_app_000006662,evt_app_000009152,0,hard_negative_same_city,CUST_PREMIUM_001729,CUST_PREMIUM_001995
evt_app_000001243,evt_app_000001982,0,hard_negative_same_city,CUST_PREMIUM_001147,CUST_PREMIUM_001232
evt_web_000005657,evt_in_person_000005984,0,hard_negative_same_city,CUST_PREMIUM_001634,CUST_PREMIUM_001668
evt_web_000006647,evt_web_000005926,0,hard_negative_same_city,CUST_PREMIUM_001728,CUST_PREMIUM_001663
evt_app_000005589,evt_call_center_000004614,0,hard_negative_same_city,CUST_PREMIUM_001628,CUST_PREMIUM_001535
evt_call_center_000002628,evt_call_center_000007733,0,hard_negative_card_last4,CUST_PREMIUM_001306,CUST_PREMIUM_001849
evt_app_000000572,evt_call_center_000000364,0,hard_negative_same_city,CUST_PREMIUM_001067,CUST_PREMIUM_001045
evt_call_center_000006283,evt_app_000001628,0,hard_negative_same_city,CUST_PREMIUM_001694,CUST_PREMIUM_001188
evt_call_center_000004280,evt_in_person_000007463,0,hard_negative_same_city,CUST_PREMIUM_001492,CUST_PREMIUM_001812
evt_call_center_000004534,evt_call_center_000005121,0,hard_negative_same_city,CUST_PREMIUM_001526,CUST_PREMIUM_001583
evt_call_center_000001481,evt_call_center_000006162,0,hard_negative_same_city,CUST_PREMIUM_001170,CUST_PREMIUM_001685
evt_call_center_000003396,evt_web_000002630,0,hard_negative_same_city,CUST_PREMIUM_001395,CUST_PREMIUM_001306
evt_call_center_000006603,evt_app_000001729,0,hard_negative_same_city,CUST_PREMIUM_001721,CUST_PREMIUM_001205
evt_app_000004202,evt_call_center_000000014,0,hard_negative_same_city,CUST_PREMIUM_001485,CUST_PREMIUM_001002
evt_call_center_000003805,evt_call_center_000007790,0,hard_negative_same_city,CUST_PREMIUM_001441,CUST_PREMIUM_001855
evt_app_000008345,evt_app_000004317,0,hard_negative_same_city,CUST_PREMIUM_001920,CUST_PREMIUM_001496
evt_call_center_000007210,evt_app_000006254,0,hard_negative_same_city,CUST_PREMIUM_001785,CUST_PREMIUM_001691
evt_call_center_000000869,evt_app_000005136,0,hard_negative_same_city,CUST_PREMIUM_001102,CUST_PREMIUM_001584
evt_call_center_000003297,evt_web_000005870,0,hard_negative_same_city,CUST_PREMIUM_001385,CUST_PREMIUM_001655
evt_web_000005790,evt_app_000000150,0,hard_negative_same_city,CUST_PREMIUM_001645,CUST_PREMIUM_001013
evt_app_000007764,evt_call_center_000002101,0,hard_negative_same_city,CUST_PREMIUM_001854,CUST_PREMIUM_001251
evt_call_center_000000666,evt_call_center_000008626,0,hard_negative_same_city,CUST_PREMIUM_001082,CUST_PREMIUM_001946
evt_web_000007011,evt_app_000007987,0,hard_negative_same_city,CUST_PREMIUM_001764,CUST_PREMIUM_001879
evt_call_center_000001472,evt_app_000005547,0,hard_negative_same_city,CUST_PREMIUM_001170,CUST_PREMIUM_001622
evt_app_000004634,evt_web_000000507,0,hard_negative_same_city,CUST_PREMIUM_001537,CUST_PREMIUM_001056
evt_in_person_000008297,evt_in_person_000004616,0,hard_negative_same_city,CUST_PREMIUM_001916,CUST_PREMIUM_001535
evt_call_center_000003739,evt_call_center_000007800,0,hard_negative_same_city,CUST_PREMIUM_001436,CUST_PREMIUM_001856
evt_app_000007503,evt_app_000000883,0,hard_negative_same_city,CUST_PREMIUM_001819,CUST_PREMIUM_001104
evt_call_center_000002363,evt_web_000002994,0,hard_negative_same_city,CUST_PREMIUM_001278,CUST_PREMIUM_001345
evt_app_000007683,evt_web_000007791,0,hard_negative_same_city,CUST_PREMIUM_001843,CUST_PREMIUM_001855
evt_call_center_000002651,evt_web_000002788,0,hard_negative_same_city,CUST_PREMIUM_001308,CUST_PREMIUM_001321
evt_call_center_000007117,evt_call_center_000006902,0,hard_negative_same_city,CUST_PREMIUM_001773,CUST_PREMIUM_001755
evt_call_center_000007349,evt_call_center_000005392,0,hard_negative_same_city,CUST_PREMIUM_001800,CUST_PREMIUM_001607
evt_call_center_000007072,evt_web_000006910,0,hard_negative_same_city,CUST_PREMIUM_001769,CUST_PREMIUM_001755
evt_app_000006411,evt_web_000002715,0,hard_negative_same_city,CUST_PREMIUM_001706,CUST_PREMIUM_001314
evt_in_person_000001846,evt_call_center_000003497,0,hard_negative_same_city,CUST_PREMIUM_001216,CUST_PREMIUM_001402
evt_in_person_000001984,evt_app_000007561,0,hard_negative_same_city,CUST_PREMIUM_001232,CUST_PREMIUM_001825
evt_app_000004905,evt_web_000008816,0,hard_negative_same_city,CUST_PREMIUM_001561,CUST_PREMIUM_001961
evt_web_000002106,evt_call_center_000006245,0,hard_negative_same_city,CUST_PREMIUM_001251,CUST_PREMIUM_001691
evt_call_center_000004841,evt_call_center_000005842,0,hard_negative_same_city,CUST_PREMIUM_001554,CUST_PREMIUM_001651
evt_call_center_000005450,evt_web_000008479,0,hard_negative_same_city,CUST_PREMIUM_001612,CUST_PREMIUM_001932
evt_app_000001647,evt_app_000004484,0,hard_negative_same_city,CUST_PREMIUM_001190,CUST_PREMIUM_001520
evt_app_000003991,evt_web_000008815,0,hard_negative_same_city,CUST_PREMIUM_001463,CUST_PREMIUM_001961
evt_call_center_000009137,evt_web_000002085,0,hard_negative_same_city,CUST_PREMIUM_001994,CUST_PREMIUM_001249
evt_app_000005311,evt_app_000004539,0,hard_negative_same_city,CUST_PREMIUM_001601,CUST_PREMIUM_001527
evt_app_000004746,evt_call_center_000005634,0,hard_negative_same_city,CUST_PREMIUM_001545,CUST_PREMIUM_001631
evt_web_000000296,evt_in_person_000006684,0,hard_negative_same_city,CUST_PREMIUM_001032,CUST_PREMIUM_001732
evt_web_000005007,evt_call_center_000003647,0,hard_negative_same_city,CUST_PREMIUM_001573,CUST_PREMIUM_001429
evt_in_person_000005128,evt_in_person_000008406,0,hard_negative_same_city,CUST_PREMIUM_001583,CUST_PREMIUM_001925
evt_web_000001466,evt_web_000001793,0,hard_negative_same_city,CUST_PREMIUM_001170,CUST_PREMIUM_001210
evt_in_person_000007970,evt_web_000000131,0,hard_negative_same_city,CUST_PREMIUM_001876,CUST_PREMIUM_001012
evt_app_000006157,evt_call_center_000004771,0,hard_negative_same_city,CUST_PREMIUM_001684,CUST_PREMIUM_001547
evt_web_000008913,evt_app_000002502,0,hard_negative_same_city,CUST_PREMIUM_001972,CUST_PREMIUM_001293
evt_call_center_000008378,evt_app_000001386,0,hard_negative_same_city,CUST_PREMIUM_001922,CUST_PREMIUM_001160
evt_app_000005835,evt_call_center_000006948,0,hard_negative_same_city,CUST_PREMIUM_001651,CUST_PREMIUM_001758
evt_app_000003083,evt_in_person_000002299,0,hard_negative_same_city,CUST_PREMIUM_001358,CUST_PREMIUM_001272
evt_app_000004450,evt_in_person_000003153,0,hard_negative_same_city,CUST_PREMIUM_001513,CUST_PREMIUM_001370
evt_web_000007405,evt_in_person_000006244,0,hard_negative_same_city,CUST_PREMIUM_001806,CUST_PREMIUM_001691
evt_app_000000443,evt_app_000003085,0,hard_negative_same_city,CUST_PREMIUM_001053,CUST_PREMIUM_001358
evt_web_000006451,evt_app_000005115,0,hard_negative_same_city,CUST_PREMIUM_001709,CUST_PREMIUM_001582
evt_app_000004472,evt_call_center_000000241,0,hard_negative_same_city,CUST_PREMIUM_001519,CUST_PREMIUM_001022
evt_app_000005269,evt_app_000002017,0,hard_negative_same_city,CUST_PREMIUM_001596,CUST_PREMIUM_001239
evt_call_center_000007447,evt_app_000003061,0,hard_negative_same_city,CUST_PREMIUM_001810,CUST_PREMIUM_001354
evt_call_center_000004605,evt_call_center_000006428,0,hard_negative_same_city,CUST_PREMIUM_001535,CUST_PREMIUM_001706
evt_in_person_000001069,evt_app_000008831,0,hard_negative_same_city,CUST_PREMIUM_001122,CUST_PREMIUM_001963
evt_web_000007355,evt_app_000002249,0,hard_negative_same_city,CUST_PREMIUM_001801,CUST_PREMIUM_001268
evt_app_000003702,evt_call_center_000007690,0,hard_negative_same_city,CUST_PREMIUM_001434,CUST_PREMIUM_001844
evt_call_center_000002686,evt_in_person_000000842,0,hard_negative_same_city,CUST_PREMIUM_001312,CUST_PREMIUM_001100
evt_web_000001986,evt_app_000008020,0,hard_negative_same_city,CUST_PREMIUM_001232,CUST_PREMIUM_001885
evt_in_person_000004658,evt_call_center_000005756,0,hard_negative_same_city,CUST_PREMIUM_001538,CUST_PREMIUM_001643
evt_app_000005302,evt_web_000000973,0,hard_negative_same_city,CUST_PREMIUM_001600,CUST_PREMIUM_001111
evt_call_center_000008773,evt_app_000007076,0,hard_negative_same_city,CUST_PREMIUM_001958,CUST_PREMIUM_001769
evt_app_000002303,evt_web_000005130,0,hard_negative_same_city,CUST_PREMIUM_001272,CUST_PREMIUM_001583
evt_app_000007325,evt_app_000008907,0,hard_negative_same_city,CUST_PREMIUM_001799,CUST_PREMIUM_001972
evt_call_center_000000994,evt_in_person_000003026,0,hard_negative_same_city,CUST_PREMIUM_001114,CUST_PREMIUM_001349
evt_in_person_000004453,evt_web_000000774,0,hard_negative_same_city,CUST_PREMIUM_001514,CUST_PREMIUM_001094
evt_app_000003138,evt_web_000000884,0,hard_negative_same_city,CUST_PREMIUM_001368,CUST_PREMIUM_001104
evt_app_000004678,evt_app_000000467,0,hard_negative_same_city,CUST_PREMIUM_001539,CUST_PREMIUM_001053
evt_call_center_000006847,evt_app_000007022,0,hard_negative_same_city,CUST_PREMIUM_001748,CUST_PREMIUM_001765
evt_in_person_000008508,evt_web_000008697,0,hard_negative_same_city,CUST_PREMIUM_001934,CUST_PREMIUM_001952
evt_call_center_000001325,evt_app_000009112,0,hard_negative_same_city,CUST_PREMIUM_001155,CUST_PREMIUM_001991
evt_in_person_000001568,evt_app_000002164,0,hard_negative_same_city,CUST_PREMIUM_001182,CUST_PREMIUM_001257
evt_call_center_000000458,evt_call_center_000004859,0,hard_negative_same_city,CUST_PREMIUM_001053,CUST_PREMIUM_001556
evt_app_000007570,evt_app_000008831,0,hard_negative_same_city,CUST_PREMIUM_001827,CUST_PREMIUM_001963
evt_call_center_000006115,evt_app_000005452,0,hard_negative_same_city,CUST_PREMIUM_001681,CUST_PREMIUM_001613
evt_call_center_000005411,evt_web_000002394,0,hard_negative_same_city,CUST_PREMIUM_001609,CUST_PREMIUM_001281
evt_web_000002520,evt_web_000006440,0,hard_negative_same_city,CUST_PREMIUM_001294,CUST_PREMIUM_001708
evt_call_center_000004876,evt_call_center_000000329,0,hard_negative_same_city,CUST_PREMIUM_001557,CUST_PREMIUM_001039
evt_in_person_000001085,evt_call_center_000007285,0,hard_negative_same_city,CUST_PREMIUM_001124,CUST_PREMIUM_001796
evt_app_000000541,evt_call_center_000001064,0,hard_negative_same_city,CUST_PREMIUM_001062,CUST_PREMIUM_001121
evt_web_000000524,evt_web_000000853,0,hard_negative_same_city,CUST_PREMIUM_001059,CUST_PREMIUM_001102
evt_app_000006928,evt_call_center_000008398,0,hard_negative_same_city,CUST_PREMIUM_001757,CUST_PREMIUM_001924
evt_call_center_000007973,evt_web_000007515,0,hard_negative_same_city,CUST_PREMIUM_001878,CUST_PREMIUM_001819
evt_app_000000682,evt_app_000002448,0,hard_negative_same_city,CUST_PREMIUM_001085,CUST_PREMIUM_001287
evt_web_000003252,evt_call_center_000002692,0,hard_negative_same_city,CUST_PREMIUM_001380,CUST_PREMIUM_001313
evt_app_000007325,evt_web_000000296,0,hard_negative_same_city,CUST_PREMIUM_001799,CUST_PREMIUM_001032
evt_app_000006332,evt_app_000007954,0,hard_negative_same_city,CUST_PREMIUM_001698,CUST_PREMIUM_001872
evt_web_000008513,evt_app_000008831,0,hard_negative_same_city,CUST_PREMIUM_001934,CUST_PREMIUM_001963
evt_app_000000253,evt_web_000001867,0,hard_negative_same_city,CUST_PREMIUM_001024,CUST_PREMIUM_001219
evt_call_center_000002096,evt_web_000006521,0,hard_negative_same_city,CUST_PREMIUM_001250,CUST_PREMIUM_001712
evt_app_000008874,evt_in_person_000007343,0,hard_negative_same_city,CUST_PREMIUM_001971,CUST_PREMIUM_001800
evt_app_000004139,evt_call_center_000004553,0,hard_negative_same_city,CUST_PREMIUM_001480,CUST_PREMIUM_001529
evt_call_center_000001276,evt_call_center_000008167,0,hard_negative_same_city,CUST_PREMIUM_001151,CUST_PREMIUM_001901
evt_call_center_000008578,evt_call_center_000007903,0,hard_negative_same_city,CUST_PREMIUM_001939,CUST_PREMIUM_001868
evt_in_person_000007778,evt_app_000007503,0,hard_negative_same_city,CUST_PREMIUM_001854,CUST_PREMIUM_001819
evt_web_000008030,evt_app_000002789,0,hard_negative_same_city,CUST_PREMIUM_001885,CUST_PREMIUM_001321
evt_app_000008316,evt_app_000006366,0,hard_negative_same_city,CUST_PREMIUM_001918,CUST_PREMIUM_001701
evt_app_000005907,evt_call_center_000009070,0,hard_negative_same_city,CUST_PREMIUM_001659,CUST_PREMIUM_001987
evt_web_000008284,evt_app_000006596,0,hard_negative_same_city,CUST_PREMIUM_001915,CUST_PREMIUM_001721
evt_web_000007189,evt_call_center_000008392,0,hard_negative_same_city,CUST_PREMIUM_001781,CUST_PREMIUM_001924
evt_web_000004256,evt_web_000003555,0,hard_negative_same_city,CUST_PREMIUM_001491,CUST_PREMIUM_001414
evt_call_center_000000230,evt_app_000001407,0,hard_negative_same_city,CUST_PREMIUM_001020,CUST_PREMIUM_001164
evt_web_000006647,evt_app_000002254,0,hard_negative_same_city,CUST_PREMIUM_001728,CUST_PREMIUM_001268
evt_call_center_000002170,evt_in_person_000000968,0,hard_negative_same_city,CUST_PREMIUM_001258,CUST_PREMIUM_001110
evt_in_person_000004048,evt_call_center_000008972,0,hard_negative_same_city,CUST_PREMIUM_001468,CUST_PREMIUM_001978
evt_web_000004001,evt_call_center_000001247,0,hard_negative_same_city,CUST_PREMIUM_001464,CUST_PREMIUM_001148
evt_in_person_000004335,evt_web_000008401,0,hard_negative_same_city,CUST_PREMIUM_001497,CUST_PREMIUM_001924
evt_call_center_000004041,evt_call_center_000000770,0,hard_negative_same_city,CUST_PREMIUM_001467,CUST_PREMIUM_001093
evt_web_000003294,evt_call_center_000003561,0,hard_negative_same_city,CUST_PREMIUM_001385,CUST_PREMIUM_001415
evt_in_person_000001405,evt_app_000001098,0,hard_negative_same_city,CUST_PREMIUM_001164,CUST_PREMIUM_001126
evt_web_000008203,evt_web_000005767,0,hard_negative_same_city,CUST_PREMIUM_001905,CUST_PREMIUM_001644
evt_app_000003167,evt_app_000000663,0,hard_negative_same_city,CUST_PREMIUM_001374,CUST_PREMIUM_001082
evt_app_000009121,evt_call_center_000001638,0,hard_negative_same_city,CUST_PREMIUM_001993,CUST_PREMIUM_001189
evt_in_person_000001416,evt_call_center_000001269,0,hard_negative_same_city,CUST_PREMIUM_001166,CUST_PREMIUM_001150
evt_web_000001426,evt_app_000008412,0,hard_negative_same_city,CUST_PREMIUM_001167,CUST_PREMIUM_001926
evt_call_center_000007628,evt_web_000003405,0,hard_negative_same_city,CUST_PREMIUM_001835,CUST_PREMIUM_001395
evt_web_000002310,evt_app_000003934,0,hard_negative_same_city,CUST_PREMIUM_001273,CUST_PREMIUM_001457
evt_call_center_000007254,evt_in_person_000002335,0,hard_negative_same_city,CUST_PREMIUM_001793,CUST_PREMIUM_001276
evt_app_000000379,evt_call_center_000006665,0,hard_negative_same_city,CUST_PREMIUM_001046,CUST_PREMIUM_001729
evt_web_000002039,evt_web_000007703,0,hard_negative_same_city,CUST_PREMIUM_001243,CUST_PREMIUM_001847
evt_app_000002672,evt_app_000002251,0,hard_negative_same_city,CUST_PREMIUM_001311,CUST_PREMIUM_001268
evt_app_000005944,evt_app_000001570,0,hard_negative_same_city,CUST_PREMIUM_001664,CUST_PREMIUM_001182
evt_web_000002559,evt_call_center_000006552,0,hard_negative_same_city,CUST_PREMIUM_001298,CUST_PREMIUM_001716
evt_call_center_000004028,evt_web_000007203,0,hard_negative_same_city,CUST_PREMIUM_001466,CUST_PREMIUM_001784
evt_in_person_000005552,evt_app_000002897,0,hard_negative_same_city,CUST_PREMIUM_001624,CUST_PREMIUM_001337
evt_app_000006542,evt_app_000007893,0,hard_negative_same_city,CUST_PREMIUM_001715,CUST_PREMIUM_001868
evt_call_center_000005102,evt_app_000008102,0,hard_negative_same_city,CUST_PREMIUM_001581,CUST_PREMIUM_001895
evt_call_center_000000850,evt_app_000006211,0,hard_negative_same_city,CUST_PREMIUM_001102,CUST_PREMIUM_001688
evt_web_000003364,evt_call_center_000004365,0,hard_negative_same_city,CUST_PREMIUM_001392,CUST_PREMIUM_001502
evt_call_center_000006052,evt_app_000000218,0,hard_negative_same_city,CUST_PREMIUM_001677,CUST_PREMIUM_001019
evt_call_center_000003945,evt_call_center_000006612,0,hard_negative_same_city,CUST_PREMIUM_001459,CUST_PREMIUM_001723
evt_call_center_000000203,evt_call_center_000000138,0,hard_negative_card_last4,CUST_PREMIUM_001017,CUST_PREMIUM_001013
evt_app_000000316,evt_web_000001242,0,hard_negative_same_city,CUST_PREMIUM_001036,CUST_PREMIUM_001147
evt_app_000001489,evt_app_000006594,0,hard_negative_same_city,CUST_PREMIUM_001171,CUST_PREMIUM_001721
evt_web_000008835,evt_web_000004457,0,hard_negative_same_city,CUST_PREMIUM_001963,CUST_PREMIUM_001514
evt_in_person_000005199,evt_web_000004788,0,hard_negative_same_city,CUST_PREMIUM_001591,CUST_PREMIUM_001549
evt_call_center_000004848,evt_call_center_000002841,0,hard_negative_same_city,CUST_PREMIUM_001555,CUST_PREMIUM_001330
evt_app_000007075,evt_in_person_000000395,0,hard_negative_same_city,CUST_PREMIUM_001769,CUST_PREMIUM_001048
evt_app_000000423,evt_app_000008371,0,hard_negative_same_city,CUST_PREMIUM_001051,CUST_PREMIUM_001922
evt_app_000004794,evt_in_person_000008896,0,hard_negative_same_city,CUST_PREMIUM_001549,CUST_PREMIUM_001972
evt_app_000001792,evt_in_person_000008688,0,hard_negative_same_city,CUST_PREMIUM_001209,CUST_PREMIUM_001951
evt_app_000002777,evt_call_center_000004945,0,hard_negative_same_city,CUST_PREMIUM_001318,CUST_PREMIUM_001567
evt_call_center_000001390,evt_app_000008164,0,hard_negative_same_city,CUST_PREMIUM_001161,CUST_PREMIUM_001901
evt_app_000002825,evt_in_person_000003259,0,hard_negative_same_city,CUST_PREMIUM_001327,CUST_PREMIUM_001381
evt_app_000000708,evt_call_center_000009184,0,hard_negative_same_city,CUST_PREMIUM_001088,CUST_PREMIUM_001998
evt_app_000006998,evt_app_000002548,0,hard_negative_same_city,CUST_PREMIUM_001763,CUST_PREMIUM_001297
evt_call_center_000001819,evt_call_center_000001673,0,hard_negative_same_city,CUST_PREMIUM_001215,CUST_PREMIUM_001194
evt_call_center_000000770,evt_web_000000382,0,hard_negative_same_city,CUST_PREMIUM_001093,CUST_PREMIUM_001047
evt_call_center_000008671,evt_app_000008928,0,hard_negative_same_city,CUST_PREMIUM_001949,CUST_PREMIUM_001975
evt_web_000002051,evt_app_000004459,0,hard_negative_same_city,CUST_PREMIUM_001245,CUST_PREMIUM_001515
evt_web_000003622,evt_app_000002726,0,hard_negative_same_city,CUST_PREMIUM_001426,CUST_PREMIUM_001314
evt_call_center_000000875,evt_web_000005118,0,hard_negative_same_city,CUST_PREMIUM_001103,CUST_PREMIUM_001583
evt_call_center_000008903,evt_call_center_000004791,0,hard_negative_same_city,CUST_PREMIUM_001972,CUST_PREMIUM_001549
evt_app_000008909,evt_web_000006679,0,hard_negative_same_city,CUST_PREMIUM_001972,CUST_PREMIUM_001732
evt_app_000005269,evt_web_000001907,0,hard_negative_same_city,CUST_PREMIUM_001596,CUST_PREMIUM_001222
evt_in_person_000007713,evt_call_center_000006721,0,hard_negative_same_city,CUST_PREMIUM_001848,CUST_PREMIUM_001735
evt_in_person_000004249,evt_call_center_000004724,0,hard_negative_same_city,CUST_PREMIUM_001491,CUST_PREMIUM_001543
evt_in_person_000004687,evt_app_000007552,0,hard_negative_same_city,CUST_PREMIUM_001540,CUST_PREMIUM_001824
evt_app_000007090,evt_app_000008696,0,hard_negative_same_city,CUST_PREMIUM_001770,CUST_PREMIUM_001952
evt_app_000001634,evt_web_000008304,0,hard_negative_same_city,CUST_PREMIUM_001188,CUST_PREMIUM_001918
evt_web_000008723,evt_call_center_000006011,0,hard_negative_same_city,CUST_PREMIUM_001953,CUST_PREMIUM_001674
evt_call_center_000002750,evt_app_000001244,0,hard_negative_same_city,CUST_PREMIUM_001315,CUST_PREMIUM_001147
evt_app_000003566,evt_call_center_000003931,0,hard_negative_same_city,CUST_PREMIUM_001416,CUST_PREMIUM_001456
evt_call_center_000005567,evt_app_000001227,0,hard_negative_same_city,CUST_PREMIUM_001625,CUST_PREMIUM_001143
evt_app_000009131,evt_app_000005619,0,hard_negative_same_city,CUST_PREMIUM_001994,CUST_PREMIUM_001630
evt_app_000000837,evt_call_center_000001226,0,hard_negative_same_city,CUST_PREMIUM_001100,CUST_PREMIUM_001143
evt_in_person_000009117,evt_app_000003082,0,hard_negative_same_city,CUST_PREMIUM_001992,CUST_PREMIUM_001357
evt_web_000002776,evt_app_000002821,0,hard_negative_same_city,CUST_PREMIUM_001318,CUST_PREMIUM_001327
evt_call_center_000001780,evt_app_000004417,0,hard_negative_same_city,CUST_PREMIUM_001208,CUST_PREMIUM_001508
evt_call_center_000007183,evt_web_000007191,0,hard_negative_same_city,CUST_PREMIUM_001780,CUST_PREMIUM_001781
evt_app_000009140,evt_call_center_000000600,0,hard_negative_same_city,CUST_PREMIUM_001994,CUST_PREMIUM_001070
evt_call_center_000009137,evt_app_000001703,0,hard_negative_same_city,CUST_PREMIUM_001994,CUST_PREMIUM_001200
evt_call_center_000006866,evt_in_person_000003448,0,hard_negative_same_city,CUST_PREMIUM_001750,CUST_PREMIUM_001399
evt_call_center_000002751,evt_web_000001986,0,hard_negative_same_city,CUST_PREMIUM_001315,CUST_PREMIUM_001232
evt_web_000005131,evt_app_000002297,0,hard_negative_same_city,CUST_PREMIUM_001583,CUST_PREMIUM_001272
evt_app_000001850,evt_in_person_000004348,0,hard_negative_same_city,CUST_PREMIUM_001216,CUST_PREMIUM_001498
evt_in_person_000002747,evt_call_center_000001246,0,hard_negative_same_city,CUST_PREMIUM_001315,CUST_PREMIUM_001147
evt_app_000001019,evt_app_000007538,0,hard_negative_same_city,CUST_PREMIUM_001116,CUST_PREMIUM_001824
evt_call_center_000004005,evt_call_center_000008144,0,hard_negative_same_city,CUST_PREMIUM_001464,CUST_PREMIUM_001899
evt_web_000006480,evt_web_000006221,0,hard_negative_same_city,CUST_PREMIUM_001710,CUST_PREMIUM_001688
evt_web_000004603,evt_call_center_000000801,0,hard_negative_same_city,CUST_PREMIUM_001535,CUST_PREMIUM_001097
evt_web_000007967,evt_call_center_000001877,0,hard_negative_same_city,CUST_PREMIUM_001874,CUST_PREMIUM_001219
evt_call_center_000006551,evt_app_000002189,0,hard_negative_same_city,CUST_PREMIUM_001716,CUST_PREMIUM_001259
evt_app_000007107,evt_call_center_000006396,0,hard_negative_same_city,CUST_PREMIUM_001773,CUST_PREMIUM_001705
evt_in_person_000000587,evt_call_center_000006223,0,hard_negative_same_city,CUST_PREMIUM_001069,CUST_PREMIUM_001688
evt_call_center_000007013,evt_call_center_000005406,0,hard_negative_same_city,CUST_PREMIUM_001764,CUST_PREMIUM_001608
evt_app_000007330,evt_web_000003143,0,hard_negative_same_city,CUST_PREMIUM_001800,CUST_PREMIUM_001368
evt_in_person_000005158,evt_app_000001902,0,hard_negative_same_city,CUST_PREMIUM_001587,CUST_PREMIUM_001220
evt_web_000002492,evt_app_000006623,0,hard_negative_same_city,CUST_PREMIUM_001291,CUST_PREMIUM_001724
evt_app_000004668,evt_app_000008384,0,hard_negative_same_city,CUST_PREMIUM_001538,CUST_PREMIUM_001923
evt_call_center_000004028,evt_app_000000032,0,hard_negative_same_city,CUST_PREMIUM_001466,CUST_PREMIUM_001002
evt_web_000003443,evt_web_000003341,0,hard_negative_same_city,CUST_PREMIUM_001398,CUST_PREMIUM_001389
evt_app_000004110,evt_web_000000602,0,hard_negative_same_city,CUST_PREMIUM_001476,CUST_PREMIUM_001070
evt_web_000002776,evt_app_000002825,0,hard_negative_same_city,CUST_PREMIUM_001318,CUST_PREMIUM_001327
evt_call_center_000003179,evt_call_center_000001103,0,hard_negative_same_city,CUST_PREMIUM_001374,CUST_PREMIUM_001126
evt_call_center_000006403,evt_app_000006037,0,hard_negative_same_city,CUST_PREMIUM_001705,CUST_PREMIUM_001675
evt_in_person_000008173,evt_web_000005655,0,hard_negative_same_city,CUST_PREMIUM_001902,CUST_PREMIUM_001633
evt_in_person_000006858,evt_web_000007899,0,hard_negative_same_city,CUST_PREMIUM_001749,CUST_PREMIUM_001868
evt_app_000003625,evt_in_person_000008558,0,hard_negative_same_city,CUST_PREMIUM_001427,CUST_PREMIUM_001938
evt_call_center_000008805,evt_call_center_000007091,0,hard_negative_same_city,CUST_PREMIUM_001961,CUST_PREMIUM_001770
evt_web_000004582,evt_app_000007957,0,hard_negative_same_city,CUST_PREMIUM_001531,CUST_PREMIUM_001873
evt_app_000007124,evt_call_center_000006067,0,hard_negative_same_city,CUST_PREMIUM_001773,CUST_PREMIUM_001679
evt_call_center_000008826,evt_web_000006095,0,hard_negative_same_city,CUST_PREMIUM_001963,CUST_PREMIUM_001680
evt_web_000004918,evt_web_000004582,0,hard_negative_same_city,CUST_PREMIUM_001561,CUST_PREMIUM_001531
evt_call_center_000005530,evt_in_person_000007110,0,hard_negative_same_city,CUST_PREMIUM_001620,CUST_PREMIUM_001773
evt_app_000006388,evt_call_center_000004038,0,hard_negative_same_city,CUST_PREMIUM_001704,CUST_PREMIUM_001467
evt_in_person_000005967,evt_app_000003601,0,hard_negative_same_city,CUST_PREMIUM_001666,CUST_PREMIUM_001424
evt_app_000008677,evt_app_000003380,0,hard_negative_same_city,CUST_PREMIUM_001949,CUST_PREMIUM_001393
